Volcano Number,Eruption Number,Volcano Name,Area of Activity,VEI,Start Date,days,End Date,Eruption Category,Evidence Method (dating),Latitude,Longitude
600000,13280,Unknown Source,"(GISP2, 124 ppb sulfate)",NA,-2958--,,--,Confirmed Eruption,Sidereal: Ice Core,0,0
321040,20510,Adams,SSE flank (2600 m),1,-2950--,,--,Confirmed Eruption,Correlation: Tephrochronology,46.206,-121.49
300100,19064,Avachinsky,,NA,-2950--,,--,Confirmed Eruption,Correlation: Tephrochronology,53.256,158.836
390020,13149,Erebus,North flank (Lower Hut lava flow),NA,-2950--,,--,Confirmed Eruption,Isotopic: Cosmic Ray Exposure,-77.53,167.17
372070,12707,Hekla,Vatnafjöll (Tröllaskógahraun),NA,-2950--,,--,Confirmed Eruption,Correlation: Tephrochronology,63.983,-19.666
283240,17561,Iwatesan,Nishi-Iwate,NA,-2950--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),39.853,141.001
300190,19229,Krasheninnikov,Northern cone & N outer flank fissure,NA,-2950--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),54.596,160.27
225050,14145,Meidob Volcanic Field,Vent VF 214,NA,-2950--,,--,Confirmed Eruption,Radiogenic: Thermoluminescence,15.32,26.47
355011,11805,Taapaca,,NA,-2950--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-18.1,-69.5
372030,12609,Katla,,3,-2920--,,--,Confirmed Eruption,Correlation: Tephrochronology,63.633,-19.083
313030,20320,Redoubt,,NA,-2920--,,--,Confirmed Eruption,Sidereal: Varve Count,60.485,-152.742
263250,15816,Merapi,,NA,-2910--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),-7.54,110.446
300060,18901,Mutnovsky,,2,-2900--,,--,Confirmed Eruption,Correlation: Tephrochronology,52.449,158.196
300270,17651,Sheveluch,,3,-2900--,,--,Confirmed Eruption,Correlation: Tephrochronology,56.653,161.36
282080,17042,Aira,Kita-dake,4,-2900--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),31.593,130.657
284040,17580,Miyakejima,,4,-2900--,,--,Confirmed Eruption,Correlation: Tephrochronology,34.094,139.526
241070,14542,Taupo,5 km NW of Te Kohaiakahu Point,4,-2900--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),-38.82,176
300100,19065,Avachinsky,,NA,-2900--,,--,Confirmed Eruption,Correlation: Tephrochronology,53.256,158.836
283100,17557,Myokosan,,NA,-2900--,,--,Confirmed Eruption,Correlation: Tephrochronology,36.891,138.114
259010,15373,Newer Volcanics Province,Mt. Gambier,NA,-2900--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-37.77,142.5
332060,10282,Haleakala,SW rift zone (~2400 m),NA,-290--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),20.708,-156.25
323200,22137,Salton Buttes,Mullet Island,NA,-290--,,--,Confirmed Eruption,Correlation: Magnetism,33.197,-115.616
211010,10024,Campi Flegrei,East part of NYT caldera,NA,-2890--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),40.827,14.139
313030,20321,Redoubt,,NA,-2860--,,--,Confirmed Eruption,Sidereal: Varve Count,60.485,-152.742
283280,18129,Hakkodasan,O-dake,2,-2850--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),40.659,140.877
300180,19207,Kikhpinych,Zapadny,3,-2850--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),54.489,160.251
241070,14543,Taupo,2 km S of Te Tuhi Point,3,-2850--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),-38.82,176
300030,18911,Iliinsky,,5,-2850--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),51.498,157.203
282110,17185,Asosan,Naka-dake,NA,-2850--,,--,Confirmed Eruption,Correlation: Tephrochronology,32.884,131.104
322160,20613,Crater Lake,Lava dome ENE of Wizard Island,NA,-2850--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),42.93,-122.12
300280,19600,Ichinsky,,NA,-2850--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),55.678,157.718
372030,12610,Katla,,NA,-2850--,,--,Confirmed Eruption,Correlation: Tephrochronology,63.633,-19.083
332010,20735,Kilauea,SW rift zone,NA,-2850--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.421,-155.287
241030,14427,Taranaki,,NA,-2850--,,--,Confirmed Eruption,Correlation: Tephrochronology,-39.3,174.07
383030,13080,Tenerife,Teide SE flank (Montaña de la Cruz),NA,-2850--,,--,Confirmed Eruption,Correlation: Tephrochronology,28.271,-16.641
306040,19657,Halla,NE flank (Ilchulbong tuff cone),NA,-2830--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),33.361,126.53
313030,20322,Redoubt,,NA,-2830--,,--,Confirmed Eruption,Sidereal: Varve Count,60.485,-152.742
285081,18710,Mashu,Kamuinupuri,3,-2800--,,--,Confirmed Eruption,Correlation: Tephrochronology,43.572,144.561
241070,14544,Taupo,,3,-2800--,,--,Confirmed Eruption,Correlation: Tephrochronology,-38.82,176
345033,11112,Arenal,,4,-2800--,,--,Confirmed Eruption,Correlation: Tephrochronology,10.463,-84.703
341040,10398,Colima,,NA,-2800--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),19.514,-103.62
283030,17402,Fujisan,,NA,-2800--,,--,Confirmed Eruption,Correlation: Tephrochronology,35.361,138.728
285060,18665,Taisetsuzan,Asahi-dake,NA,-2800--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),43.664,142.854
282060,16985,Kikai,Iwo-dake,NA,-280--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),30.793,130.305
321050,20530,St. Helens,,NA,-280--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),46.2,-122.18
233020,14209,"Fournaise, Piton de la",,NA,-2795--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-21.244,55.708
322100,20597,Davis Lake,S flank of Hamner Butte (Black Rock),NA,-2790--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),43.57,-121.82
341100,10562,"Orizaba, Pico de",,3,-2780--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.03,-97.27
300180,19208,Kikhpinych,Zapadny,4,-2780--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),54.489,160.251
332040,10237,Hualalai,,NA,-2770--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.692,-155.87
233020,14210,"Fournaise, Piton de la",,5,-2765--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-21.244,55.708
300070,18998,Gorely,,2,-2750--,,--,Confirmed Eruption,Correlation: Tephrochronology,52.559,158.03
321030,20483,Rainier,,2,-2750--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),46.853,-121.76
341060,10481,Michoacan-Guanajuato,Cerro el Metate,3,-2750--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.85,-101.75
300270,17652,Sheveluch,,3,-2750--,,--,Confirmed Eruption,Correlation: Tephrochronology,56.653,161.36
283100,17558,Myokosan,,4,-2750--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),36.891,138.114
283180,17919,Azumayama,Issaikyo,NA,-2750--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),37.735,140.244
300250,19326,Bezymianny,,NA,-2750--,,--,Confirmed Eruption,Correlation: Tephrochronology,55.972,160.595
390030,13168,Deception Island,,NA,-2750--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-63.001,-60.652
223001,14036,Fort Portal,,NA,-2750--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),0.7,30.25
372070,12708,Hekla,Vatnafjöll,NA,-2750--,,--,Confirmed Eruption,Correlation: Tephrochronology,63.983,-19.666
332030,10230,Mauna Kea,"NE flank (Puu Kanakaleonui, 2930 m)",NA,-2750--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.82,-155.47
332020,10136,Mauna Loa,NE and SW rift zones,NA,-2750--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.475,-155.608
282100,17167,Unzendake,Fugen-dake,NA,-2720--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),32.761,130.299
342080,10648,Acatenango,Yepocapa,NA,-2710--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),14.501,-90.876
284050,18288,Hachijojima,Between Nishi-yama & Higashi-yama,3,-2700--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),33.137,139.766
211030,13369,Ischia,Punta della Cannuccia,NA,-2700--,,--,Confirmed Eruption,Correlation: Tephrochronology,40.73,13.897
283240,17562,Iwatesan,Higashi-Iwate,NA,-2700--,,--,Confirmed Eruption,Correlation: Tephrochronology,39.853,141.001
300272,19494,Khangar,,NA,-2700--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),54.761,157.407
241030,14428,Taranaki,,NA,-2700--,,--,Confirmed Eruption,Correlation: Tephrochronology,-39.3,174.07
345033,11120,Arenal,,4,-270--,,--,Confirmed Eruption,Correlation: Tephrochronology,10.463,-84.703
282070,17015,Ata,Kaimon,4,-270--,,--,Confirmed Eruption,Correlation: Tephrochronology,31.22,130.57
252110,15033,Bamus,,NA,-270--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-5.2,151.23
331030,20714,Cleft Segment,"S Cleft Segment, S Juan de Fuca Ridge",NA,-270--,,--,Confirmed Eruption,Isotopic: Uranium-series,44.83,-130.3
332010,20743,Kilauea,,NA,-270--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),19.421,-155.287
285082,18715,Rausudake,,NA,-270--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),44.076,145.122
313030,20358,Redoubt,,NA,-270--,,--,Confirmed Eruption,Sidereal: Varve Count,60.485,-152.742
352080,11612,Tungurahua,,NA,-270--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-1.467,-78.442
282070,17006,Ata,Ikeda-ko caldera,5,-2690--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),31.22,130.57
372030,12611,Katla,,NA,-2680--,,--,Confirmed Eruption,Correlation: Tephrochronology,63.633,-19.083
231001,14148,"Ash Shaam, Harrat",Kra lava field,NA,-2670--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),32.333,37.583
302030,19625,Udokan Plateau,Aku,NA,-2670--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),56.28,117.77
360120,12399,Pelee,,4,-2660--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),14.809,-61.166
371040,19931,Brennisteinsfjoll,Leitin,NA,-2660--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),63.933,-21.783
321040,20511,Adams,,2,-2650--,,--,Confirmed Eruption,Correlation: Tephrochronology,46.206,-121.49
211050,13439,Vulcano,Fossa,3,-2650--,,--,Confirmed Eruption,Isotopic: K/Ar,38.404,14.962
282090,17095,Kirishimayama,Mi-ike,4,-2650--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),31.934,130.862
300082,19027,Tolmachev Dol,Chasha crater,4,-2650--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),52.63,157.58
300100,19066,Avachinsky,,NA,-2650--,,--,Confirmed Eruption,Correlation: Tephrochronology,53.256,158.836
311140,19747,Koniuji,,NA,-2650--,,--,Confirmed Eruption,Isotopic: Ar/Ar,52.22,-175.13
351040,11305,Machin,,NA,-2650--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),4.487,-75.389
383030,13081,Tenerife,NW rift zone (Las Montañetas Negras),NA,-2650--,,--,Confirmed Eruption,Correlation: Tephrochronology,28.271,-16.641
285050,18634,Tokachidake,,NA,-2650--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),43.418,142.686
352050,11517,Cotopaxi,,5,-2640--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-0.677,-78.436
282100,17168,Unzendake,Mayu-yama (Shichimen-zan),NA,-2640--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),32.761,130.299
300270,17653,Sheveluch,,5,-2620--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),56.653,161.36
358062,12307,Aguilera,,NA,-2610--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-50.33,-73.75
283170,17905,Adatarayama,Numanotaira,3,-2600--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),37.647,140.281
241070,14545,Taupo,3 km NW of Te Kohaiakahu Point,4,-2600--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),-38.82,176
283190,17944,Zaozan [Zaosan],Goshiki-dake area,NA,-2600--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),38.144,140.44
342080,10650,Acatenango,Pico Central,NA,-260--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),14.501,-90.876
352006,11402,Cayambe,,NA,-260--,,--,Confirmed Eruption,Correlation: Tephrochronology,0.029,-77.986
324020,20692,Craters of the Moon,"Big Craters, Trench Mortar Flat",NA,-260--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),43.42,-113.5
351080,11344,Galeras,,2,-2580--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),1.22,-77.37
211010,10025,Campi Flegrei,,NA,-2580--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),40.827,14.139
332060,10267,Haleakala,,NA,-2580--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),20.708,-156.25
212020,13872,Methana,Kameno Vouno,3,-258--,,--,Confirmed Eruption,Observations: Reported,37.615,23.336
324020,20689,Craters of the Moon,Black Top Butte,NA,-2560--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),43.42,-113.5
282110,17186,Asosan,Jigoku explosion crater,1,-2550--,,--,Confirmed Eruption,Correlation: Tephrochronology,32.884,131.104
284050,18289,Hachijojima,S flank of Higashi-yama (Myohoji),3,-2550--,,--,Confirmed Eruption,Correlation: Tephrochronology,33.137,139.766
321030,20484,Rainier,,3,-2550--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),46.853,-121.76
283110,17674,Asamayama,,4,-2550--,,--,Confirmed Eruption,Correlation: Anthropology,36.406,138.523
351070,11340,Dona Juana,Northeastern caldera,4,-2550--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),1.5,-76.936
344091,10975,Apoyeque,W Chiltepe Peninsula,5,-2550--,,--,Confirmed Eruption,Correlation: Tephrochronology,12.242,-86.342
311390,20108,Amak,,NA,-2550--,,--,Confirmed Eruption,Correlation: Tephrochronology,55.424,-163.149
312090,20181,Aniakchak,,NA,-2550--,,--,Confirmed Eruption,Correlation: Tephrochronology,56.88,-158.17
352003,11391,Cuicocha,,NA,-2550--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),0.308,-78.364
283030,17403,Fujisan,,NA,-2550--,,--,Confirmed Eruption,Correlation: Tephrochronology,35.361,138.728
283050,17464,Hakusan,,NA,-2550--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),36.155,136.771
284010,18153,Izu-Oshima,,NA,-2550--,,--,Confirmed Eruption,Correlation: Tephrochronology,34.724,139.394
344090,10983,Momotombo,,NA,-2550--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),12.423,-86.539
371080,12546,Oddnyjarhnjukur-Langjokull,Krákshraun,NA,-2550--,,--,Confirmed Eruption,Correlation: Tephrochronology,64.85,-19.7
323010,20627,Shasta,,NA,-2550--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),41.409,-122.193
283070,17488,Yakedake,,NA,-2550--,,--,Confirmed Eruption,Correlation: Tephrochronology,36.227,137.587
372030,12612,Katla,,NA,-2540--,,--,Confirmed Eruption,Correlation: Tephrochronology,63.633,-19.083
332030,10232,Mauna Kea,South rift zone (Puu Kole),NA,-2540--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.82,-155.47
300270,17654,Sheveluch,,3,-2530--,,--,Confirmed Eruption,Correlation: Tephrochronology,56.653,161.36
300100,19067,Avachinsky,,4,-2530--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),53.256,158.836
382050,12999,Terceira,Fissure zone (east of Santa Barbara),NA,-2530--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),38.73,-27.32
211070,13864,Campi Flegrei del Mar di Sicilia,,NA,-253--,,--,Confirmed Eruption,Observations: Reported,37.1,12.7
341100,10563,"Orizaba, Pico de",,3,-2500--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.03,-97.27
241070,14546,Taupo,3 km SW of Motutaiko Island,3,-2500--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),-38.82,176
211010,10026,Campi Flegrei,Cigliano,4,-2500--,,--,Confirmed Eruption,Correlation: Tephrochronology,40.827,14.139
300100,19068,Avachinsky,,NA,-2500--,,--,Confirmed Eruption,Correlation: Tephrochronology,53.256,158.836
352071,11606,Chimborazo,,NA,-2500--,,--,Confirmed Eruption,Correlation: Tephrochronology,-1.469,-78.817
283150,17874,Nasudake,Chausu-dake,2,-250--,,--,Confirmed Eruption,Correlation: Tephrochronology,37.125,139.963
321030,20490,Rainier,,4,-250--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),46.853,-121.76
242030,14686,Raoul Island,Denham caldera,6,-250--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-29.27,-177.92
357090,12000,Copahue,,NA,-250--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-37.856,-71.183
390030,13174,Deception Island,,NA,-250--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-63.001,-60.652
372070,12722,Hekla,"NE flank, Vatnafjöll (Langviuhraun)",NA,-250--,,--,Confirmed Eruption,Correlation: Tephrochronology,63.983,-19.666
372030,12651,Katla,,NA,-250--,,--,Confirmed Eruption,Correlation: Tephrochronology,63.633,-19.083
300190,19239,Krasheninnikov,Northern cone,NA,-250--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),54.596,160.27
357061,22164,"Maule, Laguna del",,NA,-250--,,--,Confirmed Eruption,Isotopic: Ar/Ar,-36.058,-70.492
321050,20531,St. Helens,,NA,-250--,,--,Confirmed Eruption,Correlation: Tephrochronology,46.2,-122.18
300270,17655,Sheveluch,,3,-2490--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),56.653,161.36
352021,11452,Atacazo,Ninahuilca Chico I dome,5,-2490--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-0.353,-78.617
372030,12613,Katla,,NA,-2480--,,--,Confirmed Eruption,Correlation: Tephrochronology,63.633,-19.083
332060,10268,Haleakala,SW rift zone (~2000 m),NA,-2470--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),20.708,-156.25
332030,10233,Mauna Kea,"NE flank (Puu Lehu, 3130 m)",NA,-2460--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.82,-155.47
360120,12400,Pelee,,NA,-2460--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),14.809,-61.166
360050,12342,Soufriere Hills,English's crater,NA,-2460--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),16.72,-62.18
300070,18999,Gorely,,3,-2450--,,--,Confirmed Eruption,Correlation: Tephrochronology,52.559,158.03
284050,18290,Hachijojima,Nishi-yama,4,-2450--,,--,Confirmed Eruption,Correlation: Tephrochronology,33.137,139.766
352031,11503,Aliso,Pumayucu,NA,-2450--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-0.53,-78
213040,13533,Ararat,NW flank,NA,-2450--,,--,Confirmed Eruption,Correlation: Anthropology,39.7,44.3
283030,17404,Fujisan,,NA,-2450--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),35.361,138.728
372070,12709,Hekla,Vatnafjöll (Reynnisfellshraun),NA,-2450--,,--,Confirmed Eruption,Correlation: Tephrochronology,63.983,-19.666
282060,16982,Kikai,Old Iwo-dake,NA,-2450--,,--,Confirmed Eruption,Correlation: Tephrochronology,30.793,130.305
300140,19198,Maly Semyachik,Ceno-Semiachik (Crater IV),NA,-2450--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),54.135,159.674
241030,14429,Taranaki,,NA,-2450--,,--,Confirmed Eruption,Correlation: Tephrochronology,-39.3,174.07
282120,17357,Kujusan,Danbaru,4,-2440--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),33.086,131.249
211010,10027,Campi Flegrei,Agnano-Monte Sant'Angelo,NA,-2440--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),40.827,14.139
332040,10238,Hualalai,NW rift zone (1 km W of Hainoa Crater),NA,-2440--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.692,-155.87
360120,12401,Pelee,,4,-2430--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),14.809,-61.166
211020,10043,Vesuvius,,5,-2420--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),40.821,14.426
372030,12614,Katla,,NA,-2420--,,--,Confirmed Eruption,Correlation: Tephrochronology,63.633,-19.083
370010,12474,Snaefellsjokull,NE flank (800 m),2,-2400--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),64.8,-23.783
355011,11806,Taapaca,,NA,-2400--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-18.1,-69.5
241030,14430,Taranaki,,NA,-2400--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-39.3,174.07
250010,14854,St. Andrew Strait,Lou Island (Bedal volcano),NA,-240--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),-2.38,147.35
211050,13454,Vulcano,Vulcanello ?,NA,-24--,,--,Confirmed Eruption,Observations: Reported,38.404,14.962
360150,12434,Soufriere St. Vincent,,NA,-2380--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),13.33,-61.18
341040,10399,Colima,,4,-2370--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.514,-103.62
213004,13903,Acigol-Nevsehir,,NA,-2370--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),38.537,34.621
341090,10510,Popocatepetl,Volcán El Fraile,NA,-2370--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.023,-98.622
360120,12402,Pelee,,NA,-2360--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),14.809,-61.166
300130,19142,Karymsky,,3,-2350--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),54.049,159.443
282110,17187,Asosan,,NA,-2350--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),32.884,131.104
211030,13370,Ischia,Costa Sparaina,NA,-2350--,,--,Confirmed Eruption,Isotopic: K/Ar,40.73,13.897
332020,10137,Mauna Loa,Mokuaweoweo,NA,-2350--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),19.475,-155.608
313030,20323,Redoubt,,NA,-2350--,,--,Confirmed Eruption,Sidereal: Varve Count,60.485,-152.742
321050,20518,St. Helens,,5,-2340--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),46.2,-122.18
211010,10028,Campi Flegrei,,3,-2330--,,--,Confirmed Eruption,Correlation: Tephrochronology,40.827,14.139
211060,13490,Etna,,NA,-2330--,,--,Confirmed Eruption,Isotopic: 14C (uncalibrated),37.748,14.999
358070,12326,"Burney, Monte",,5,-2320--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),-52.33,-73.4
372070,12710,Hekla,,5,-2310--,,--,Confirmed Eruption,Isotopic: 14C (calibrated),63.983,-19.666
